case_id,case_name,case_alias,tech_id,tech_name,case_description,obs_terminal
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop AVP /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop klnagent /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop MSSQL$SQLEXPRESS /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop SQLAgent$SQLEXPRESS /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop wbengine /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,Anomalous Command Issued Via Command-Line: net stop mfefire /y,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0881,Service Stop,"Anomalous Command Issued Via Command-Line: net stop “Acronis VSS Provider” /y, net stop “Enterprise Client Service” /y, net stop “SQLsafe Backup Service” /y, net stop “SQLsafe Filter Service” /y, net stop “Veeam Backup Catalog Data Service” /y, net stop AcronisAgent /y, net stop AcrSch2Svc /y, net stop Antivirus /y, net stop ARSM /y, net stop BackupExecAgentAccelerator /y, net stop BackupExecAgentBrowser /y, net stop BackupExecDeviceMediaService /y, net stop BackupExecJobEngine /y, net stop BackupExecManagementService /y, net stop BackupExecRPCService /y, net stop BackupExecVSSProvider /y, net stop bedbg /y, net stop DCAgent /y, net stop EPSecurityService /y, net stop EPUpdateService /y, net stop EraserSvc11710 /y, net stop EsgShKernel /y, net stop FA_Scheduler /y, net stop IISAdmin /y, net stop IMAP4Svc /y, net stop McShield /y, net stop McTaskManager /y, net stop mfemms /y, net stop mfevtp /y, net stop MMS /y, net stop mozyprobackup /y, net stop MsDtsServer /y, net stop MsDtsServer100 /y, net stop MsDtsServer110 /y, net stop MSExchangeES /y, net stop MSExchangeIS /y, net stop MSExchangeMGMT /y, net stop MSExchangeMTA /y, net stop MSExchangeSA /y, net stop MSExchangeSRS /y, net stop MSOLAP$SQL_2008 /y, net stop MSOLAP$SYSTEM_BGC /y, net stop MSOLAP$TPS /y, net stop MSOLAP$TPSAMA /y, net stop MSSQL$BKUPEXEC /y, net stop MSSQL$ECWDB2 /y, net stop MSSQL$PRACTICEMGT /y, net stop MSSQL$PRACTTICEBGC /y, net stop MSSQL$PROFXENGAGEMENT /y, net stop MSSQL$SBSMONITORING /y, net stop MSSQL$SHAREPOINT /y, net stop MSSQL$SQL_2008 /y, net stop MSSQL$SYSTEM_BGC /y, net stop MSSQL$TPS /y, net stop MSSQL$TPSAMA /y, net stop MSSQL$VEEAMSQL2008R2 /y, net stop MSSQL$VEEAMSQL2012 /y, net stop MSSQLFDLauncher /y, net stop MSSQLFDLauncher$PROFXENGAGEMENT /y, net stop MSSQLFDLauncher$SBSMONITORING /y, net stop MSSQLFDLauncher$SHAREPOINT /y, net stop MSSQLFDLauncher$SQL_2008 /y, net stop MSSQLFDLauncher$SYSTEM_BGC /y, net stop MSSQLFDLauncher$TPS /y, net stop MSSQLFDLauncher$TPSAMA /y, net stop MSSQLSERVER /y, net stop MSSQLServerADHelper100 /y, net stop MSSQLServerOLAPService /y, net stop MySQL57 /y, net stop ntrtscan /y, net stop OracleClientCache80 /y, net stop PDVFSService /y, net stop POP3Svc /y, net stop ReportServer /y, net stop ReportServer$SQL_2008 /y, net stop ReportServer$SYSTEM_BGC /y, net stop ReportServer$TPS /y, net stop ReportServer$TPSAMA /y, net stop RESvc /y, net stop sacsvr /y, net stop SamSs /y, net stop SAVAdminService /y, net stop SAVService /y, net stop SDRSVC /y, net stop SepMasterService /y, net stop ShMonitor /y, net stop Smcinst /y, net stop SmcService /y, net stop SMTPSvc /y, net stop SQLAgent$BKUPEXEC /y, net stop SQLAgent$ECWDB2 /y, net stop SQLAgent$PRACTTICEBGC /y, net stop SQLAgent$PRACTTICEMGT /y, net stop SQLAgent$PROFXENGAGEMENT /y, net stop SQLAgent$SBSMONITORING /y, net stop SQLAgent$SHAREPOINT /y, net stop SQLAgent$SQL_2008 /y, net stop SQLAgent$SYSTEM_BGC /y, net stop SQLAgent$TPS /y, net stop SQLAgent$TPSAMA /y, net stop SQLAgent$VEEAMSQL2008R2 /y, net stop SQLAgent$VEEAMSQL2012 /y, net stop SQLBrowser /y, net stop SQLSafeOLRService /y, net stop SQLSERVERAGENT /y, net stop SQLTELEMETRY /y, net stop SQLTELEMETRY$ECWDB2 /y, net stop SQLWriter /y, net stop VeeamBackupSvc /y, net stop VeeamBrokerSvc /y, net stop VeeamCatalogSvc /y, net stop VeeamCloudSvc /y, net stop VeeamDeploymentService /y, net stop VeeamDeploySvc /y, net stop VeeamEnterpriseManagerSvc /y, net stop VeeamMountSvc /y, net stop VeeamNFSSvc /y, net stop VeeamRESTSvc /y, net stop VeeamTransportSvc /y, net stop W3Svc /y, net stop wbengine /y, net stop WRSVC /y, net stop MSSQL$VEEAMSQL2008R2 /y, net stop SQLAgent$VEEAMSQL2008R2 /y, net stop VeeamHvIntegrationSvc /y, net stop swi_update /y, net stop SQLAgent$CXDB /y, net stop SQLAgent$CITRIX_METAFRAME /y, net stop “SQL Backups” /y, net stop MSSQL$PROD /y, net stop “Zoolz 2 Service” /y, net stop MSSQLServerADHelper /y, net stop SQLAgent$PROD /y, net stop msftesql$PROD /y, net stop NetMsmqActivator /y, net stop EhttpSrv /y, net stop ekrn /y, net stop ESHASRV /y, net stop MSSQL$SOPHOS /y, net stop SQLAgent$SOPHOS /y, net stop AVP /y, net stop klnagent /y, net stop MSSQL$SQLEXPRESS /y, net stop SQLAgent$SQLEXPRESS /y, net stop wbengine /y, and net stop mfefire /y: Multiple net stop Commands Issued Via Command-Line with Different Arguments",TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Increase in System Resource Utilization,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Increase in System Resource Utilization: Increase in Central Processing Unit (CPU) Utilization,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Increase in System Resource Utilization: Increase in Central Processing Unit (CPU) Utilization: Associated with Data Encryption,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Increase in System Resource Utilization: Anomalous Increase in Network Activity,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Increase in System Resource Utilization: Anomalous Increase in Network Activity: Associated with Data Encryption,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Deletion of Data,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Deletion of Data: Deletion of Windows Shadow Copy,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Deletion of Data: Deletion of Local Network Backups,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Encryption of Data,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Encryption of Data: Server Encryption,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Encryption of Data: Workstation Encryption,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Encryption of Data: Server and Workstation Encryption: Domain-Wide Encryption,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol Secure (HTTPS) Over TCP Port 443,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to External Host: Domain Name System (DNS) Over TCP/UDP Port 53,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host: PsExec Over TCP Port 135,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host: PsExec Over TCP Port 135: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host: Server Message Block (SMB) Over TCP Port 445,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host: Server Message Block (SMB) Over TCP Port 445: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Internal Network Host: Server Message Block (SMB) Over TCP Port 445: Network Share Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host: PsExec Over TCP Port 135,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host: PsExec Over TCP Port 135: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host: Server Message Block (SMB) Over TCP Port 445,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host: Server Message Block (SMB) Over TCP Port 445: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Internal Network Host to Local Host: Server Message Block (SMB) Over TCP Port 445: Network Share Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host: PsExec Over TCP Port 135,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host: PsExec Over TCP Port 135: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host: Server Message Block (SMB) Over TCP Port 445,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host: Server Message Block (SMB) Over TCP Port 445: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Local Host to Remote Host: Server Message Block (SMB) Over TCP Port 445: Network Share Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host: PsExec Over TCP Port 135,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host: PsExec Over TCP Port 135: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host: Server Message Block (SMB) Over TCP Port 445,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host: Server Message Block (SMB) Over TCP Port 445: PsExec Connection Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Network Traffic: From Remote Host to Local Host: Server Message Block (SMB) Over TCP Port 445: Network Share Requests,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Script on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Script on Local Host: Batch Script,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Staging Binaries on Endpoints,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Staging Binaries on Endpoints: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Local Host Establishing Network Connection to External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Requested Anomalous Binaries from External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Requested Anomalous Binaries from External Host: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Received Anomalous Binaries from External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _COPY.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Received Anomalous Binaries from External Host: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Staging and Executing Binaries on Endpoints,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Staging and Executing Binaries on Endpoints: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Local Host Establishing Network Connection to External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Requested Anomalous Binaries from External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Requested Anomalous Binaries from External Host: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Received Anomalous Binaries from External Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Execution of Anomalous Script on Local Host: Batch Script: _EXE.bat: Associated with Local Host Establishing Network Connection to External Host: Local Host Received Anomalous Binaries from External Host: Conti Service Binaries,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Command Issued Via Command-Line,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Command Issued Via Command-Line: cmd.exe /C _COPY.bat,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous Command Issued Via Command-Line: cmd.exe /C _EXE.bat,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): URLDownloadToFile(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): URLDownloadToFile(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): GetProcAddress(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): GetProcAddress(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): VirtualAlloc(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): VirtualAlloc(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): CreateIoCompletionPort(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): CreateIoCompletionPort(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): PostQueuedCompletionStatus(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): PostQueuedCompletionStatus(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): GetQueuedCompletionPort(),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): GetQueuedCompletionPort(): Missing References Within Application Programming Interface (API) Call,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,"Anomalous System Behavior on Local Host: Anomalous Call to Windows Application Programming Interface (API): URLDownloadToFile(), GetProcAddress(), VirtualAlloc(), CreateIoCompletionPort(), PostQueuedCompletionStatus(), and GetQueuedCompletionPort(): Missing References Within Application Programming Interface (API) Call: Multiple Anomalous Calls to Windows Application Programming Interface (API)",TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Binary on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Binary on Local Host: Dynamic Link Library (DLL),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Binary on Local Host: Dynamic Link Library (DLL): With Anomalous File Header Metadata,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Presence of Anomalous Binary on Local Host: Dynamic Link Library (DLL): With Anomalous File Header Metadata: Encrypted Binary,TRUE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Allocation of Memory Space,FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Allocation of Memory Space: By Anomalous Dynamic Link Library (DLL),FALSE
23,CONTI RANSOMWARE ATTACK ON THE HEALTH SERVICE EXECUTIVE OF IRELAND 2021,conti,T0826,Loss of Availability,Anomalous System Behavior on Local Host: Anomalous Allocation of Memory Space: By Anomalous Dynamic Link Library (DLL): Cobalt Strike Beacon,FALSE
